SalePrice,Neighborhood,LotArea,YrBuilt,HouseStyle,Foundation,RoofMatl,Ext1,Heating,Central Air,TtlBsmtSF,TotRmsAbvGrd,GarageType,Cars,GarageArea,NmbrBRs,YrSold_YYYY,MoSold_MM,SaleDate
92000,IDOT&RR,15480,1920,2-Story,Brk/Til,CompShg,MetalSd,GasFWA,No,742,8,Detachd,1,192,4,2012,8,2012-08-01
144500,Sawyer,8250,1968,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,952,5,Attachd,1,322,3,2013,11,2013-11-01
122000,Sawyer,16000,1963,1.5 Fin,C'Block,CompShg,Plywood,GasFWA,Yes,1041,7,Attachd,2,440,3,2013,4,2013-04-01
241757,Sawyer,16000,1963,1.5 Fin,C'Block,CompShg,Plywood,GasFWA,Yes,1041,7,Attachd,2,440,3,2012,10,2012-10-01
180000,Sawyer,12888,1937,2-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,832,7,Attachd,2,498,3,2012,11,2012-11-01
253500,ClearCr,24090,1940,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1032,10,Attachd,1,349,4,2014,7,2014-07-01
45500,S&W ISU,8875,1922,2-Story,Brk/Til,CompShg,VinylSd,GasFWA,Yes,504,5,None,0,0,2,2012,6,2012-06-01
132000,ClearCr,10632,1917,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,689,6,Detachd,1,180,3,2013,2,2013-02-01
84500,Edwards,12787,1910,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,812,5,None,0,0,2,2014,7,2014-07-01
100100,Edwards,10800,1916,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,No,743,6,Detachd,2,348,2,2014,7,2014-07-01
49900,S&W ISU,9600,1927,1-Story,P'Conc,CompShg,WdShing,GasFWA,Yes,732,4,None,0,0,2,2013,12,2013-12-01
28046,S&W ISU,9600,1927,1-Story,P'Conc,CompShg,WdShing,GasFWA,Yes,732,4,None,0,0,2,2013,7,2013-07-01
158500,S&W ISU,9600,1900,2-Story,C'Block,Tar&Grv,MetalSd,GasFWA,No,1369,12,None,0,0,6,2013,7,2013-07-01
125000,S&W ISU,6420,1950,2-Story,C'Block,CompShg,WdShing,GasFWA,No,960,10,Detachd,2,400,4,2012,8,2012-08-01
168000,Edwards,11880,1947,2-Story,C'Block,CompShg,VinylSd,GasFWA,No,619,8,Basment,2,460,4,2012,9,2012-09-01
110000,Edwards,7200,1920,2-Story,C'Block,CompShg,Wd Sdng,GasFWA,No,585,7,Detachd,1,240,3,2013,7,2013-07-01
169000,S&W ISU,5500,2004,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1073,4,Detachd,1,246,2,2013,4,2013-04-01
150000,S&W ISU,9900,1915,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,No,1212,6,None,0,0,3,2012,12,2012-12-01
130750,S&W ISU,6001,1940,1.5 Fin,C'Block,CompShg,VinylSd,GasFWA,No,600,5,Detachd,1,231,3,2014,3,2014-03-01
162500,S&W ISU,9818,1915,2.5 Unf,C'Block,CompShg,AsbShng,GasHWat,No,798,8,Attachd,1,223,5,2014,7,2014-07-01
128000,Edwards,10106,1940,1.5 Fin,C'Block,CompShg,MetalSd,GasFWA,Yes,918,8,Detachd,2,672,3,2013,12,2013-12-01
163400,Sawyer,11235,1963,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,981,6,Detachd,2,440,3,2014,4,2014-04-01
190000,Sawyer,11235,1964,S/Foyer,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1494,6,Attachd,2,858,2,2013,12,2013-12-01
120000,Sawyer,8400,1963,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,988,5,Detachd,1,301,3,2013,7,2013-07-01
143500,Sawyer,8715,1968,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,840,6,Attachd,1,299,3,2013,8,2013-08-01
121000,Sawyer,7943,1961,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1029,5,Attachd,1,261,3,2013,6,2013-06-01
132000,Sawyer,7943,1962,S/Level,C'Block,CompShg,Wd Sdng,GasFWA,Yes,816,5,Detachd,1,288,2,2012,6,2012-06-01
159900,Sawyer,12000,1966,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,1020,5,Attachd,2,440,3,2014,5,2014-05-01
140000,Sawyer,10778,1968,1-Story,C'Block,CompShg,HdBoard,GasFWA,No,1768,8,None,0,0,4,2013,7,2013-07-01
146180,Sawyer,8414,1963,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1059,6,Attachd,1,264,3,2013,10,2013-10-01
140000,Sawyer,8414,1963,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1059,6,Attachd,1,264,3,2012,2,2012-02-01
141000,Sawyer,11200,1965,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1040,5,Detachd,1,384,3,2013,9,2013-09-01
178000,Sawyer,13014,1978,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,1008,6,Attachd,2,484,3,2013,3,2013-03-01
185000,Sawyer,11184,1978,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,918,7,Attachd,2,440,3,2013,5,2013-05-01
163000,Sawyer,11341,1957,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1392,5,Detachd,2,528,3,2013,5,2013-05-01
121000,Sawyer,11625,1967,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1052,6,Attachd,1,668,3,2014,2,2014-02-01
136000,Sawyer,8400,1965,1-Story,P'Conc,CompShg,Plywood,GasFWA,Yes,1025,5,Attachd,1,278,2,2012,6,2012-06-01
127000,Sawyer,7162,1966,1-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,876,6,Attachd,1,408,3,2012,6,2012-06-01
139000,Sawyer,8521,1967,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,912,5,Detachd,1,336,3,2013,7,2013-07-01
78900,Sawyer,8425,1971,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,768,6,Detachd,2,576,2,2012,6,2012-06-01
88000,Sawyer,8425,1971,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,768,6,Detachd,2,576,2,2012,2,2012-02-01
153000,Sawyer,9000,1966,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1059,6,Attachd,1,286,3,2014,2,2014-02-01
130000,Sawyer,7800,1967,1-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,864,5,Attachd,1,288,3,2013,6,2013-06-01
145000,Sawyer,7832,1968,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,864,4,Detachd,1,280,2,2014,7,2014-07-01
128500,Sawyer,8954,1969,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,864,6,Attachd,1,286,3,2012,7,2012-07-01
123410,Sawyer,10626,1968,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1008,5,Attachd,1,288,3,2014,8,2014-08-01
123600,Sawyer,8885,1968,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,894,5,Detachd,1,308,3,2012,7,2012-07-01
163000,Sawyer,7844,1978,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,672,6,Attachd,2,440,3,2012,7,2012-07-01
156500,Sawyer,8936,1978,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1719,8,None,0,0,4,2013,11,2013-11-01
159550,Sawyer,8456,1979,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,960,6,Detachd,2,624,3,2012,6,2012-06-01
142000,Sawyer,8417,1978,S/Level,C'Block,CompShg,Wd Sdng,GasFWA,Yes,995,6,Attachd,2,502,3,2014,7,2014-07-01
159000,Sawyer,12152,1977,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,1029,6,Attachd,2,450,3,2012,6,2012-06-01
120000,Sawyer,10458,1968,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,735,7,Attachd,2,497,3,2013,5,2013-05-01
169000,Sawyer,7703,1978,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,450,6,Basment,2,504,3,2013,7,2013-07-01
170000,Sawyer,7176,1978,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,960,6,Detachd,2,616,3,2013,12,2013-12-01
120000,Sawyer,9644,1966,1.5 Fin,C'Block,CompShg,HdBoard,GasFWA,Yes,1131,8,Detachd,1,352,4,2013,9,2013-09-01
93000,Sawyer,9644,1966,1.5 Fin,C'Block,CompShg,HdBoard,GasFWA,Yes,1131,8,Detachd,1,352,4,2013,5,2013-05-01
93000,Sawyer,9644,1966,1.5 Fin,C'Block,CompShg,HdBoard,GasFWA,Yes,1131,8,Detachd,1,352,4,2013,5,2013-05-01
150300,Sawyer,9644,1966,1.5 Fin,C'Block,CompShg,HdBoard,GasFWA,Yes,1131,8,Detachd,1,352,4,2012,9,2012-09-01
178000,Sawyer,43300,1935,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,848,6,Attachd,1,264,3,2013,10,2013-10-01
142500,Sawyer,27066,1915,1.5 Fin,C'Block,CompShg,MetalSd,GasFWA,Yes,1041,6,Detachd,3,660,3,2014,6,2014-06-01
165000,Sawyer,8238,1977,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1932,10,Attachd,2,576,6,2012,1,2012-01-01
170000,Sawyer,8236,1977,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1967,10,Attachd,2,580,6,2012,1,2012-01-01
170000,Sawyer,8233,1977,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1967,10,Attachd,2,586,6,2012,1,2012-01-01
166000,Sawyer,8010,1989,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,912,6,Detachd,2,504,3,2012,7,2012-07-01
141500,Sawyer,8740,1982,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,840,4,Detachd,2,528,2,2013,12,2013-12-01
228500,ClearCr,39259,1974,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1329,5,Attachd,2,564,2,2012,5,2012-05-01
305000,ClearCr,14000,1977,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1650,6,Attachd,2,692,2,2013,7,2013-07-01
80000,Sawyer,7018,1965,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,981,7,Attachd,1,363,3,2014,1,2014-01-01
71286,Sawyer,7018,1965,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,981,7,Attachd,1,363,3,2013,5,2013-05-01
112955,Sawyer,12900,1969,S/Foyer,C'Block,CompShg,Plywood,GasFWA,Yes,1198,6,Carport,2,400,0,2012,12,2012-12-01
99045,Sawyer,12900,1920,1-Story,P'Conc,CompShg,BrkFace,GasFWA,Yes,1300,6,Carport,2,400,3,2012,12,2012-12-01
170000,Sawyer,13728,1958,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1136,7,Attachd,2,484,4,2012,6,2012-06-01
138000,Sawyer,15400,1962,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,1008,6,Attachd,2,462,3,2012,6,2012-06-01
145000,Sawyer,7650,1960,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1092,5,Attachd,1,290,3,2014,7,2014-07-01
195000,Sawyer,17850,1956,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1746,6,Attachd,2,516,3,2013,12,2013-12-01
130500,Sawyer,10246,1965,S/Level,C'Block,CompShg,VinylSd,GasFWA,Yes,648,3,Attachd,1,364,0,2013,2,2013-02-01
180000,Sawyer,14175,1956,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,988,4,Attachd,2,606,1,2013,7,2013-07-01
139000,Sawyer,13284,1956,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1274,5,Attachd,1,314,2,2012,5,2012-05-01
193550,Sawyer,13284,1956,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1616,7,Attachd,2,490,3,2013,6,2013-06-01
201500,Sawyer,30573,1961,1-Story,C'Block,Tar&Grv,Plywood,GasFWA,Yes,1543,6,Attachd,1,354,2,2012,7,2012-07-01
138000,Sawyer,9600,1950,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1067,4,Attachd,2,436,2,2013,2,2013-02-01
238067,ClearCr,13130,1978,2-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1444,10,Attachd,2,660,4,2014,4,2014-04-01
207000,Sawyer,14810,1954,1.5 Fin,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1749,9,Detachd,2,440,3,2012,5,2012-05-01
180000,Sawyer,16670,1953,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1354,6,Attachd,2,616,3,2013,12,2013-12-01
146000,ClearCr,10532,1960,1-Story,C'Block,Membran,Plywood,GasFWA,Yes,988,7,Basment,2,626,3,2012,5,2012-05-01
165000,Sawyer,13500,1947,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1392,6,Attachd,2,665,2,2012,5,2012-05-01
155000,Sawyer,8375,1941,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,576,6,2 Types,3,627,2,2014,3,2014-03-01
106000,Sawyer,9000,1945,1-Story,Slab,CompShg,Wd Sdng,GasFWA,No,0,5,2 Types,2,460,3,2013,7,2013-07-01
100000,Sawyer,11250,1941,1.5 Fin,C'Block,CompShg,MetalSd,GasFWA,Yes,755,6,Attachd,1,440,3,2012,1,2012-01-01
202000,ClearCr,11850,1953,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1557,6,Attachd,2,400,3,2014,7,2014-07-01
151250,Sawyer,10820,1971,S/Foyer,P'Conc,CompShg,HdBoard,GasFWA,Yes,782,4,Detachd,2,576,2,2013,6,2013-06-01
147750,Sawyer,10200,1970,S/Level,P'Conc,CompShg,HdBoard,GasFWA,Yes,864,5,2 Types,3,912,3,2013,7,2013-07-01
205000,Sawyer,13970,1976,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1260,6,Attachd,2,520,3,2014,4,2014-04-01
217000,ClearCr,13651,1978,2-Story,C'Block,Tar&Grv,Wd Sdng,GasFWA,Yes,770,5,Detachd,2,420,3,2013,10,2013-10-01
299900,ClearCr,10732,1976,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,1773,9,Attachd,2,564,3,2013,7,2013-07-01
542000,ClearCr,26271,2013,1-Story,P'Conc,CompShg,C'Block,GasFWA,Yes,2265,9,Attachd,3,841,3,2014,9,2014-09-01
195000,ClearCr,90314,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,4,2014-04-01
125500,ClearCr,1700,1981,1.5 Fin,P'Conc,CompShg,VinylSd,GasFWA,Yes,440,8,Basment,1,440,3,2013,2,2013-02-01
187000,ClearCr,2887,1996,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1291,6,Attachd,2,431,2,2012,6,2012-06-01
231000,ClearCr,5271,1986,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1453,6,Attachd,2,445,2,2013,10,2013-10-01
238000,ClearCr,20270,1979,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1524,7,Attachd,2,478,3,2013,9,2013-09-01
229500,ClearCr,21775,1993,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,2122,8,Attachd,2,462,2,2012,2,2012-02-01
278000,ClearCr,16672,1990,2-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1180,8,Attachd,2,450,3,2013,9,2013-09-01
213000,ClearCr,10029,1988,2-Story,P'Conc,CompShg,Plywood,GasFWA,Yes,1151,8,Attachd,2,521,4,2013,5,2013-05-01
335000,ClearCr,21460,1988,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,1691,5,Attachd,2,528,2,2013,11,2013-11-01
104500,ClearCr,26270,1983,2-Story,C'Block,Tar&Grv,Wd Sdng,GasFWA,Yes,1294,6,Attachd,2,559,3,2014,8,2014-08-01
146472,ClearCr,11434,1957,1-Story,C'Block,Tar&Grv,Plywood,GasFWA,Yes,920,7,Basment,2,819,3,2013,1,2013-01-01
253000,Edwards,27900,1909,1.5 Fin,P'Conc,CompShg,VinylSd,GasFWA,Yes,1047,8,Detachd,2,494,3,2013,8,2013-08-01
3528,ClearCr,3049,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,1,2013-01-01
163000,Edwards,11868,1910,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,300,6,Attachd,2,414,3,2014,8,2014-08-01
163000,Edwards,11868,1910,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,300,6,Attachd,2,414,3,2013,10,2013-10-01
167500,Edwards,10620,1972,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,850,7,Attachd,1,336,4,2013,7,2013-07-01
185000,Edwards,10400,1968,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,920,9,Attachd,2,507,4,2013,4,2013-04-01
209900,Edwards,17541,1948,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,409,6,Detachd,2,576,3,2013,9,2013-09-01
134000,Edwards,17140,1956,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1134,6,Attachd,1,284,3,2012,8,2012-08-01
139000,Edwards,22692,1953,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1073,6,Detachd,2,649,3,2013,8,2013-08-01
116550,Edwards,17808,1946,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,No,484,4,Attachd,1,336,2,2012,9,2012-09-01
116550,Edwards,17808,1946,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,No,484,4,Attachd,1,336,2,2012,8,2012-08-01
120000,Edwards,10454,1959,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1260,6,Attachd,2,572,3,2014,7,2014-07-01
265000,ClearCr,60890,1949,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,900,6,Attachd,2,619,3,2012,10,2012-10-01
670000,ClearCr,114127,1989,2-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,2336,13,Attachd,3,888,4,2014,8,2014-08-01
240000,Edwards,30915,1935,2-Story,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,1229,9,Detachd,2,481,5,2013,9,2013-09-01
86206,Edwards,10454,1959,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1260,6,Attachd,2,572,3,2013,12,2013-12-01
191350,ClearCr,10787,1956,1-Story,C'Block,Tar&Grv,Plywood,GasFWA,Yes,1096,10,Attachd,2,525,5,2012,4,2012-04-01
157500,Edwards,10682,1954,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1115,6,Attachd,1,284,3,2013,11,2013-11-01
200000,Edwards,11512,1959,S/Level,C'Block,CompShg,Plywood,GasFWA,Yes,1019,5,Basment,1,312,2,2013,12,2013-12-01
180000,ClearCr,27900,1940,1.5 Fin,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1041,6,Attachd,2,380,3,2014,2,2014-02-01
86600,Edwards,5190,1948,1.5 Fin,C'Block,CompShg,BrkFace,GasFWA,Yes,570,5,Attachd,1,249,2,2012,4,2012-04-01
121149,Edwards,5190,1948,1.5 Fin,C'Block,CompShg,BrkFace,GasFWA,Yes,570,5,Attachd,1,249,2,2012,1,2012-01-01
220000,Edwards,12994,1955,2-Story,C'Block,Tar&Grv,Plywood,GasFWA,Yes,928,6,Attachd,2,420,3,2013,11,2013-11-01
90000,ClearCr,54801,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,7,2013-07-01
113000,Edwards,10625,1920,1-Story,Brk/Til,CompShg,Wd Sdng,GasFWA,No,458,5,Basment,1,366,2,2013,8,2013-08-01
155000,Edwards,10447,1940,1.5 Fin,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,563,6,BuiltIn,1,215,3,2013,6,2013-06-01
129500,Edwards,9290,1940,1.5 Fin,P'Conc,CompShg,Wd Sdng,GasFWA,No,800,7,Detachd,1,198,3,2014,7,2014-07-01
90000,Edwards,24880,1904,2-Story,Brk/Til,CompShg,Wd Sdng,GasHWat,No,301,8,Detachd,1,192,4,2013,1,2013-01-01
86000,S&W ISU,3900,1905,2-Story,P'Conc,CompShg,Wd Sdng,GasFWA,No,641,7,None,0,0,4,2013,8,2013-08-01
157000,Edwards,8592,1955,1-Story,C'Block,Tar&Grv,Plywood,GasFWA,Yes,1260,8,Carport,1,264,3,2012,3,2012-03-01
180000,Edwards,12600,1948,1.5 Fin,C'Block,CompShg,VinylSd,GasFWA,Yes,960,8,Detachd,2,400,3,2012,5,2012-05-01
152500,Edwards,11479,1950,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,663,6,Attachd,1,467,3,2013,11,2013-11-01
257000,Edwards,13728,1935,2-Story,C'Block,CompShg,Stucco,GasFWA,Yes,1127,7,Basment,2,540,4,2014,8,2014-08-01
158000,Edwards,12048,1952,1-Story,Slab,CompShg,VinylSd,GasFWA,Yes,0,7,Attachd,2,552,3,2014,7,2014-07-01
79596,Edwards,9400,1939,1.5 Fin,P'Conc,CompShg,MetalSd,GasFWA,No,502,5,Detachd,1,147,2,2012,12,2012-12-01
78200,Edwards,9400,1939,1.5 Fin,P'Conc,CompShg,MetalSd,GasFWA,No,502,5,Detachd,1,147,2,2012,6,2012-06-01
52000,Edwards,9400,1946,1.5 Fin,C'Block,CompShg,MetalSd,Gravity,No,672,6,Attachd,1,292,3,2013,1,2013-01-01
139000,Edwards,9571,1956,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1073,5,Attachd,1,340,2,2013,5,2013-05-01
160000,Edwards,9571,1956,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1509,6,Attachd,1,322,3,2012,7,2012-07-01
165000,Edwards,9571,1958,1-Story,Wood,CompShg,BrkComm,GasFWA,Yes,1276,5,Attachd,1,350,2,2012,6,2012-06-01
133263,Edwards,9588,1963,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1150,6,Detachd,2,528,2,2013,5,2013-05-01
160000,Edwards,10519,1955,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1057,6,Attachd,1,288,3,2013,10,2013-10-01
115000,Edwards,9340,1941,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,672,4,Attachd,1,234,2,2014,8,2014-08-01
114000,Edwards,9350,1930,1.5 Fin,Brk/Til,CompShg,MetalSd,GasFWA,No,920,6,Detachd,1,308,2,2012,3,2012-03-01
150000,Edwards,9360,1962,2-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,621,7,Detachd,1,280,3,2013,9,2013-09-01
172500,Edwards,9525,1953,1.5 Fin,C'Block,CompShg,MetalSd,GasFWA,Yes,1000,7,Attachd,1,323,4,2014,2,2014-02-01
199900,Edwards,10022,2009,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,988,4,Attachd,2,522,2,2014,4,2014-04-01
202500,Edwards,11806,2009,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1070,5,Attachd,2,727,3,2012,12,2012-12-01
197200,Edwards,10420,2009,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1212,6,Attachd,2,460,3,2013,2,2013-02-01
251000,Edwards,8270,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1276,7,Attachd,2,635,2,2013,12,2013-12-01
242000,Edwards,7977,2013,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,764,7,Attachd,2,528,3,2014,5,2014-05-01
42000,Edwards,8074,2013,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1180,5,Attachd,2,544,2,2013,4,2013-04-01
70000,Edwards,17794,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2013,12,2013-12-01
168000,Edwards,8671,2011,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,936,5,Attachd,2,528,2,2012,12,2012-12-01
99425,Edwards,5824,1938,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,766,4,Detachd,1,209,2,2012,6,2012-06-01
171000,Edwards,12000,1948,2-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,742,6,Attachd,1,260,3,2012,8,2012-08-01
175900,Edwards,9600,1917,2.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,842,8,Detachd,1,300,4,2013,12,2013-12-01
100000,Edwards,9600,1941,1.5 Fin,C'Block,CompShg,Wd Sdng,GasFWA,Yes,718,6,Detachd,1,240,2,2012,8,2012-08-01
36200,Edwards,10753,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2012,2,2012-02-01
114900,Edwards,8405,1946,1.5 Fin,C'Block,CompShg,Wd Sdng,GasFWA,Yes,808,7,Detachd,1,240,3,2013,9,2013-09-01
126000,Edwards,7711,1977,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1440,8,None,0,0,4,2013,8,2013-08-01
79500,Edwards,9098,1920,1-Story,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,528,5,None,0,0,2,2012,12,2012-12-01
53750,Edwards,8405,1945,1-Story,Slab,CompShg,Wd Sdng,GasFWA,Yes,0,5,None,0,0,2,2012,4,2012-04-01
30000,Edwards,9084,1948,2-Story,C'Block,Tar&Grv,Wd Sdng,GasFWA,Yes,844,6,Detachd,2,697,4,2013,4,2013-04-01
92500,Edwards,8728,1925,1.5 Fin,C'Block,CompShg,Wd Sdng,GasHWat,No,833,6,Detachd,1,297,3,2012,7,2012-07-01
120000,Edwards,9600,1924,1.5 Fin,Brk/Til,CompShg,Wd Sdng,Gravity,No,572,5,None,0,0,2,2013,8,2013-08-01
121000,Edwards,9060,1957,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,0,7,Attachd,1,252,3,2012,4,2012-04-01
232500,SawyerW,23920,1984,1.5 Fin,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1105,7,Attachd,2,515,4,2013,9,2013-09-01
300000,SawyerW,12715,1983,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1817,6,Attachd,2,671,3,2014,8,2014-08-01
265000,SawyerW,11768,1988,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1113,7,BuiltIn,3,784,3,2012,3,2012-03-01
259000,SawyerW,19331,1991,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,834,8,BuiltIn,3,719,3,2014,4,2014-04-01
255000,SawyerW,11841,1990,2-Story,P'Conc,CompShg,Plywood,GasFWA,Yes,908,9,Attachd,2,495,4,2014,6,2014-06-01
184536,SawyerW,12128,1989,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,868,9,Attachd,2,506,4,2013,6,2013-06-01
248000,SawyerW,16906,1997,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,847,7,Attachd,3,752,3,2013,8,2013-08-01
242000,SawyerW,9317,1994,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,813,7,Attachd,2,499,3,2014,7,2014-07-01
240000,SawyerW,10560,1993,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1079,8,Attachd,2,473,3,2013,10,2013-10-01
365000,CollgCr,10481,2006,1-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,2140,8,Attachd,3,894,3,2012,4,2012-04-01
280000,CollgCr,9178,2011,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1580,8,Attachd,3,752,3,2012,6,2012-06-01
187500,SawyerW,8981,1992,S/Foyer,P'Conc,CompShg,HdBoard,GasFWA,Yes,1510,6,Attachd,2,600,2,2013,4,2013-04-01
